spike_timestep,spike_class,amplitude,firing_rate
1452156.0,0,4,1
1452672.0,0,4,1
1454313.0,0,4,1
1456710.0,0,4,1
1457113.0,1,4,1
1461081.0,0,4,1
1466590.0,0,4,1
1467965.0,0,4,1
1468642.0,1,4,1
1469371.0,0,4,1
1470778.0,0,4,1
1472523.0,0,4,1
1473078.0,0,4,1
1474494.0,0,4,1
1475549.0,0,4,1
1476274.0,0,4,1
1476546.0,0,4,1
1481128.0,0,4,1
1481555.0,0,4,1
1483893.0,1,4,1
1484281.0,0,4,1
1486090.0,0,4,1
1486362.0,0,4,1
1488821.0,0,4,1
1490960.0,0,4,1
1491367.0,0,4,1
1493075.0,0,4,1
1493354.0,0,4,1
1493569.0,0,4,1
1494654.0,0,4,1
1495981.0,0,4,1
1497033.0,0,4,1
1498638.0,1,4,1
1498968.0,0,4,1
1499127.0,0,4,1
1499340.0,0,4,1
1499470.0,0,4,1
1500308.0,0,4,1
1500830.0,0,4,1
1501851.0,0,4,1
1503280.0,2,4,1
1505053.0,0,4,1
1507686.0,0,4,1
1510600.0,1,4,1
1511934.0,0,4,1
1514961.0,0,4,1
1515102.0,0,4,1
1516055.0,0,4,1
1517095.0,0,4,1
1517487.0,0,4,1
1519117.0,0,4,1
1522324.0,0,4,1
1525876.0,0,4,1
1527003.0,1,4,1
1527375.0,0,4,1
1527847.0,0,4,1
1528359.0,0,4,1
1529309.0,0,4,1
1529594.0,1,4,1
1532600.0,0,4,1
1534183.0,0,4,1
1534564.0,0,4,1
1537112.0,0,4,1
1537278.0,0,4,1
1539283.0,0,4,1
1539703.0,0,4,1
1542589.0,0,4,1
1542838.0,0,4,1
1546190.0,0,4,1
1546365.0,0,4,1
1547581.0,1,4,1
1548163.0,0,4,1
1548715.0,2,4,1
1550142.0,0,4,1
1551128.0,0,4,1
1552115.0,0,4,1
1556153.0,0,4,1
1557316.0,0,4,1
1557886.0,0,4,1
1559770.0,0,4,1
1561391.0,0,4,1
1563983.0,0,4,1
1565947.0,0,4,1
1567820.0,0,4,1
1568973.0,0,4,1
1570316.0,0,4,1
1570958.0,0,4,1
1571328.0,0,4,1
1573575.0,2,4,1
1578876.0,0,4,1
1579510.0,0,4,1
1580027.0,0,4,1
1582270.0,1,4,1
1584576.0,0,4,1
1585134.0,0,4,1
1586423.0,0,4,1
1587204.0,0,4,1
1587552.0,0,4,1
1589600.0,0,4,1
1590260.0,0,4,1
1590949.0,0,4,1
1593850.0,0,4,1
1597760.0,0,4,1
1598689.0,0,4,1
1599855.0,0,4,1
1601745.0,1,4,1
1602459.0,0,4,1
1603444.0,0,4,1
1605093.0,0,4,1
1609156.0,1,4,1
1610436.0,0,4,1
1611882.0,2,4,1
1612112.0,0,4,1
1613479.0,0,4,1
1613692.0,1,4,1
1614343.0,0,4,1
1614888.0,0,4,1
1615129.0,0,4,1
1615516.0,0,4,1
1617475.0,0,4,1
1620022.0,0,4,1
1620112.0,0,4,1
1620766.0,0,4,1
1621878.0,0,4,1
1623251.0,1,4,1
1626265.0,1,4,1
1628359.0,0,4,1
1628623.0,0,4,1
1631882.0,0,4,1
1633580.0,0,4,1
1633974.0,0,4,1
1634411.0,0,4,1
1634808.0,0,4,1
1634904.0,0,4,1
1635350.0,0,4,1
1640502.0,0,4,1
1641711.0,0,4,1
1642286.0,0,4,1
1642734.0,0,4,1
1644099.0,0,4,1
1646476.0,0,4,1
1646690.0,0,4,1
1647002.0,1,4,1
1647884.0,0,4,1
1649352.0,0,4,1
1649992.0,0,4,1
1650345.0,0,4,1
1650729.0,0,4,1
1652261.0,0,4,1
1653520.0,0,4,1
1655058.0,0,4,1
1655218.0,0,4,1
1656290.0,2,4,1
1656730.0,0,4,1
1656863.0,0,4,1
1657517.0,0,4,1
1658443.0,0,4,1
1659052.0,1,4,1
1659287.0,0,4,1
1662247.0,0,4,1
1664964.0,0,4,1
1668624.0,0,4,1
1669494.0,0,4,1
1671080.0,0,4,1
1671334.0,0,4,1
1672612.0,0,4,1
1673407.0,0,4,1
1673902.0,0,4,1
1674776.0,0,4,1
1674984.0,0,4,1
1675403.0,0,4,1
1677318.0,0,4,1
1679010.0,0,4,1
1681223.0,0,4,1
1688483.0,0,4,1
1689836.0,0,4,1
1690167.0,0,4,1
1690545.0,0,4,1
1692903.0,0,4,1
1693111.0,0,4,1
1694342.0,0,4,1
1694874.0,0,4,1
1696192.0,0,4,1
1696470.0,0,4,1
1697706.0,0,4,1
1699483.0,2,4,1
1701507.0,0,4,1
1704490.0,0,4,1
1704772.0,0,4,1
1705512.0,0,4,1
1707930.0,0,4,1
1708959.0,0,4,1
1709470.0,0,4,1
1710119.0,0,4,1
1715335.0,0,4,1
1716958.0,0,4,1
1717502.0,0,4,1
1717875.0,0,4,1
1719750.0,0,4,1
1719894.0,0,4,1
1721646.0,0,4,1
1722501.0,0,4,1
1723606.0,0,4,1
1723805.0,0,4,1
1724514.0,0,4,1
1725136.0,1,4,1
1730619.0,0,4,1
1730928.0,0,4,1
1734583.0,1,4,1
1735592.0,0,4,1
1735812.0,0,4,1
1737014.0,0,4,1
1738280.0,0,4,1
1740407.0,0,4,1
1741901.0,1,4,1
1742001.0,0,4,1
1742865.0,0,4,1
1746331.0,0,4,1
1747662.0,0,4,1
1749188.0,0,4,1
1749427.0,0,4,1
1752604.0,0,4,1
1753061.0,0,4,1
1753192.0,0,4,1
1753430.0,0,4,1
1753514.0,0,4,1
1754557.0,0,4,1
1756283.0,0,4,1
1756728.0,0,4,1
1756885.0,1,4,1
1757095.0,0,4,1
1758214.0,0,4,1
1758367.0,0,4,1
1758632.0,0,4,1
1758944.0,0,4,1
1759880.0,0,4,1
1764317.0,0,4,1
1764809.0,0,4,1
1765761.0,0,4,1
1768209.0,0,4,1
1769674.0,0,4,1
1770284.0,0,4,1
1772029.0,0,4,1
1773912.0,0,4,1
1774091.0,0,4,1
1774453.0,0,4,1
1775625.0,0,4,1
1777625.0,0,4,1
1778264.0,0,4,1
1778526.0,0,4,1
1779247.0,0,4,1
1779853.0,0,4,1
1781485.0,0,4,1
1783251.0,0,4,1
1787088.0,0,4,1
1791729.0,0,4,1
1792913.0,0,4,1
1793105.0,0,4,1
1795655.0,0,4,1
1796543.0,0,4,1
1798546.0,0,4,1
1798642.0,0,4,1
1799851.0,0,4,1
1800883.0,0,4,1
1804268.0,0,4,1
1804651.0,0,4,1
1807291.0,0,4,1
1807391.0,0,4,1
1809537.0,2,4,1
1810536.0,0,4,1
1811064.0,0,4,1
1811257.0,0,4,1
1811700.0,0,4,1
1812878.0,0,4,1
1815453.0,2,4,1
1815637.0,0,4,1
1816377.0,1,4,1
1817172.0,2,4,1
1817542.0,0,4,1
1818110.0,0,4,1
1818604.0,0,4,1
1818758.0,0,4,1
1819592.0,0,4,1
1820181.0,0,4,1
1820400.0,0,4,1
1820786.0,0,4,1
1825266.0,0,4,1
1825413.0,0,4,1
1826011.0,0,4,1
1828518.0,0,4,1
1831038.0,0,4,1
1833507.0,2,4,1
1836111.0,0,4,1
1836610.0,0,4,1
1837534.0,0,4,1
1838199.0,1,4,1
1838408.0,0,4,1
1839998.0,0,4,1
1841700.0,0,4,1
1842286.0,0,4,1
1843062.0,0,4,1
1843232.0,0,4,1
1844298.0,1,4,1
1844937.0,0,4,1
1847129.0,0,4,1
1847694.0,0,4,1
1847856.0,0,4,1
1848374.0,0,4,1
1848852.0,0,4,1
1851222.0,0,4,1
1851318.0,0,4,1
1856137.0,0,4,1
1856467.0,0,4,1
1857335.0,0,4,1
1858298.0,0,4,1
1859571.0,0,4,1
1859653.0,0,4,1
1862855.0,0,4,1
1864808.0,0,4,1
1865007.0,0,4,1
1865664.0,0,4,1
1865914.0,0,4,1
1866270.0,0,4,1
1868067.0,2,4,1
1868818.0,0,4,1
1870628.0,0,4,1
1872908.0,0,4,1
1873415.0,2,4,1
1874599.0,0,4,1
1874716.0,0,4,1
1874992.0,0,4,1
1877640.0,1,4,1
1877912.0,0,4,1
1878162.0,0,4,1
1878244.0,0,4,1
1878710.0,0,4,1
1879539.0,0,4,1
1879860.0,0,4,1
1880336.0,1,4,1
1880778.0,0,4,1
1881142.0,0,4,1
1882031.0,0,4,1
1884055.0,0,4,1
1884934.0,0,4,1
1885207.0,0,4,1
1886886.0,0,4,1
1887120.0,0,4,1
1888521.0,0,4,1
1889324.0,0,4,1
1889913.0,0,4,1
1890209.0,0,4,1
1891416.0,0,4,1
1891842.0,0,4,1
1894361.0,0,4,1
1895098.0,0,4,1
1897983.0,0,4,1
1898781.0,0,4,1
1899955.0,0,4,1
1902009.0,0,4,1
1902368.0,0,4,1
1903229.0,0,4,1
1904850.0,0,4,1
1908630.0,0,4,1
1909298.0,0,4,1
1910679.0,0,4,1
1911012.0,0,4,1
1911568.0,0,4,1
1912062.0,0,4,1
1912525.0,0,4,1
1913321.0,0,4,1
1914177.0,0,4,1
1915803.0,0,4,1
1916523.0,0,4,1
1920074.0,0,4,1
1920464.0,0,4,1
1921295.0,0,4,1
1921408.0,0,4,1
1922559.0,2,4,1
1928043.0,0,4,1
1930783.0,0,4,1
1932017.0,0,4,1
1933204.0,0,4,1
1935099.0,0,4,1
1935616.0,0,4,1
1938454.0,0,4,1
1940705.0,0,4,1
1943862.0,0,4,1
1948528.0,0,4,1
1949856.0,0,4,1
1950689.0,0,4,1
1952211.0,0,4,1
1953903.0,0,4,1
1956807.0,0,4,1
1957896.0,0,4,1
1958379.0,1,4,1
1958543.0,0,4,1
1958721.0,1,4,1
1961398.0,0,4,1
1961635.0,1,4,1
1962218.0,1,4,1
1963173.0,0,4,1
1964611.0,0,4,1
1967424.0,0,4,1
1967565.0,0,4,1
1967910.0,0,4,1
1968153.0,0,4,1
1968620.0,0,4,1
1972599.0,0,4,1
1972690.0,0,4,1
1972909.0,0,4,1
1973720.0,0,4,1
1973855.0,2,4,1
1974121.0,0,4,1
1977009.0,0,4,1
1977157.0,1,4,1
1978586.0,0,4,1
1979622.0,0,4,1
1980029.0,0,4,1
1980319.0,0,4,1
1983289.0,0,4,1
1983850.0,0,4,1
1985703.0,0,4,1
1987931.0,0,4,1
1988085.0,0,4,1
1988733.0,0,4,1
1989241.0,0,4,1
1989761.0,0,4,1
1990020.0,0,4,1
1991760.0,0,4,1
1992204.0,1,4,1
1995921.0,0,4,1
1996718.0,0,4,1
1998121.0,0,4,1
2000088.0,0,4,1
2000676.0,0,4,1
2001314.0,0,4,1
2001436.0,0,4,1
2002776.0,0,4,1
2002959.0,0,4,1
2003997.0,0,4,1
2006180.0,0,4,1
2006890.0,0,4,1
2007096.0,0,4,1
2008501.0,0,4,1
2008860.0,0,4,1
2009102.0,0,4,1
2010779.0,0,4,1
2011075.0,2,4,1
2011464.0,0,4,1
2012597.0,0,4,1
2012979.0,0,4,1
2013106.0,0,4,1
2014133.0,0,4,1
2014421.0,0,4,1
2017656.0,0,4,1
2020517.0,0,4,1
2020754.0,0,4,1
2021360.0,0,4,1
2023508.0,0,4,1
2024514.0,0,4,1
2025832.0,0,4,1
2029173.0,0,4,1
2029384.0,0,4,1
2029958.0,0,4,1
2031169.0,0,4,1
2031585.0,0,4,1
2032215.0,2,4,1
2035928.0,0,4,1
2036762.0,0,4,1
2041665.0,0,4,1
2042655.0,0,4,1
2042777.0,2,4,1
2043147.0,1,4,1
2044486.0,2,4,1
2045065.0,2,4,1
2045322.0,0,4,1
2046051.0,0,4,1
2046506.0,0,4,1
2048647.0,0,4,1
2049719.0,0,4,1
2049979.0,0,4,1
2050398.0,0,4,1
2051664.0,0,4,1
2052616.0,0,4,1
2052798.0,0,4,1
2054430.0,0,4,1
2054591.0,0,4,1
2054954.0,2,4,1
2056334.0,0,4,1
2057076.0,0,4,1
2057764.0,0,4,1
2060479.0,1,4,1
2062282.0,0,4,1
2062624.0,0,4,1
2064649.0,0,4,1
2065122.0,0,4,1
2067645.0,0,4,1
2067895.0,0,4,1
2068262.0,0,4,1
2071678.0,0,4,1
2071805.0,0,4,1
2077830.0,0,4,1
2079202.0,0,4,1
2079942.0,0,4,1
2080280.0,0,4,1
2084499.0,0,4,1
2086396.0,2,4,1
2087889.0,1,4,1
2088370.0,2,4,1
2089104.0,0,4,1
2090272.0,0,4,1
2095395.0,0,4,1
2096778.0,0,4,1
2098591.0,0,4,1
2103246.0,0,4,1
2105515.0,0,4,1
2106151.0,0,4,1
2107042.0,0,4,1
2108525.0,0,4,1
2109813.0,0,4,1
2110939.0,1,4,1
2111491.0,0,4,1
2112010.0,0,4,1
2114475.0,0,4,1
2114876.0,0,4,1
2114976.0,0,4,1
2116038.0,0,4,1
2116479.0,0,4,1
2117018.0,2,4,1
2119232.0,0,4,1
2120425.0,0,4,1
2120996.0,0,4,1
2121407.0,0,4,1
2122735.0,2,4,1
2123765.0,2,4,1
2124419.0,0,4,1
2126443.0,0,4,1
2126929.0,0,4,1
2127629.0,0,4,1
2129576.0,0,4,1
2129788.0,0,4,1
2131068.0,2,4,1
2132665.0,0,4,1
2137667.0,0,4,1
2138141.0,0,4,1
2138877.0,0,4,1
2140259.0,0,4,1
2141940.0,0,4,1
2142058.0,0,4,1
2143083.0,0,4,1
2144852.0,0,4,1
2146437.0,0,4,1
2146523.0,0,4,1
2147706.0,0,4,1
2148028.0,0,4,1
2148140.0,0,4,1
2149905.0,0,4,1
2150309.0,0,4,1
2150622.0,0,4,1
2150943.0,0,4,1
2154499.0,0,4,1
2155581.0,0,4,1
2156460.0,2,4,1
2157442.0,0,4,1
2158246.0,0,4,1
2158527.0,0,4,1
2159136.0,0,4,1
2159341.0,0,4,1
2160630.0,0,4,1
2160995.0,0,4,1
2161572.0,0,4,1
2162024.0,0,4,1
2162423.0,0,4,1
2162810.0,0,4,1
2165062.0,0,4,1
2169325.0,0,4,1
2169742.0,0,4,1
2169912.0,0,4,1
2171345.0,0,4,1
2171598.0,0,4,1
2172797.0,0,4,1
2173340.0,0,4,1
2173531.0,0,4,1
2174761.0,0,4,1
2175305.0,0,4,1
2177684.0,1,4,1
2177817.0,0,4,1
2182004.0,0,4,1
2182314.0,0,4,1
2184500.0,0,4,1
2188960.0,0,4,1
2189570.0,0,4,1
2191612.0,0,4,1
2194018.0,0,4,1
2195422.0,0,4,1
2195734.0,0,4,1
2196988.0,0,4,1
2199056.0,0,4,1
2200733.0,0,4,1
2202009.0,0,4,1
2204153.0,2,4,1
2204465.0,0,4,1
2205130.0,0,4,1
2205528.0,0,4,1
2206504.0,0,4,1
2209257.0,0,4,1
2210940.0,0,4,1
2211628.0,0,4,1
2214347.0,0,4,1
2214964.0,1,4,1
2215262.0,0,4,1
2215711.0,0,4,1
2219022.0,0,4,1
2221548.0,0,4,1
2222169.0,0,4,1
2228503.0,0,4,1
2230065.0,1,4,1
2230665.0,0,4,1
2231701.0,0,4,1
2234575.0,0,4,1
2234836.0,0,4,1
2234918.0,0,4,1
2235160.0,0,4,1
2236202.0,0,4,1
2240354.0,0,4,1
2240636.0,0,4,1
2241034.0,0,4,1
2242019.0,2,4,1
2242424.0,0,4,1
2244289.0,0,4,1
2244452.0,0,4,1
2246903.0,0,4,1
2247801.0,2,4,1
2249768.0,0,4,1
2252565.0,0,4,1
2253408.0,0,4,1
2254081.0,0,4,1
2254876.0,0,4,1
2255170.0,0,4,1
2256774.0,0,4,1
2259885.0,0,4,1
2260221.0,0,4,1
2261549.0,2,4,1
2261888.0,0,4,1
2263134.0,0,4,1
2263678.0,0,4,1
2265594.0,0,4,1
2269117.0,0,4,1
2269770.0,0,4,1
2272002.0,0,4,1
2274965.0,0,4,1
2276400.0,0,4,1
2277094.0,0,4,1
2277288.0,0,4,1
2277501.0,0,4,1
2277969.0,0,4,1
2278145.0,0,4,1
2279781.0,0,4,1
2281641.0,0,4,1
2281908.0,0,4,1
2282016.0,0,4,1
2284078.0,0,4,1
2285431.0,1,4,1
2290234.0,0,4,1
2291721.0,0,4,1
2292279.0,2,4,1
2293685.0,0,4,1
2293962.0,0,4,1
2296435.0,0,4,1
2297187.0,0,4,1
2298815.0,0,4,1
2300411.0,0,4,1
2301121.0,1,4,1
2302543.0,0,4,1
2305393.0,0,4,1
2306166.0,0,4,1
2306756.0,0,4,1
2307213.0,0,4,1
2307350.0,0,4,1
2307636.0,0,4,1
2307811.0,0,4,1
2309483.0,0,4,1
2309716.0,0,4,1
2312513.0,0,4,1
2314299.0,0,4,1
2314785.0,0,4,1
2315937.0,1,4,1
2316732.0,0,4,1
2317472.0,0,4,1
2318723.0,0,4,1
2320492.0,0,4,1
2320802.0,0,4,1
2320923.0,0,4,1
2321019.0,0,4,1
2323082.0,0,4,1
2323422.0,0,4,1
2325985.0,0,4,1
2326188.0,0,4,1
2328017.0,0,4,1
2329043.0,0,4,1
2329695.0,0,4,1
2329976.0,0,4,1
2332527.0,0,4,1
2332835.0,0,4,1
2334512.0,0,4,1
2336972.0,0,4,1
2337740.0,1,4,1
2339379.0,0,4,1
2339794.0,0,4,1
2340128.0,0,4,1
2342278.0,0,4,1
2342801.0,0,4,1
2345064.0,0,4,1
2345777.0,0,4,1
2346218.0,0,4,1
2348960.0,0,4,1
2349996.0,0,4,1
2350459.0,0,4,1
2354535.0,0,4,1
2356112.0,0,4,1
2356389.0,0,4,1
2357931.0,0,4,1
2358681.0,0,4,1
2360872.0,0,4,1
2361547.0,0,4,1
2365577.0,2,4,1
2366455.0,0,4,1
2366546.0,0,4,1
2367728.0,2,4,1
2368956.0,0,4,1
2369408.0,0,4,1
2371004.0,0,4,1
2373048.0,0,4,1
2373431.0,1,4,1
2373737.0,0,4,1
2374143.0,0,4,1
2374520.0,0,4,1
2375581.0,0,4,1
2376398.0,2,4,1
2377447.0,0,4,1
2378437.0,0,4,1
2380199.0,0,4,1
2381096.0,0,4,1
2381230.0,0,4,1
2381413.0,0,4,1
2382345.0,0,4,1
2382724.0,0,4,1
2384102.0,2,4,1
2384192.0,0,4,1
2387160.0,0,4,1
2387677.0,1,4,1
2388618.0,0,4,1
2390390.0,0,4,1
2391702.0,0,4,1
2392297.0,0,4,1
2392518.0,0,4,1
2393085.0,0,4,1
2396619.0,0,4,1
2400474.0,0,4,1
2400701.0,0,4,1
2400901.0,0,4,1
2401223.0,1,4,1
2401488.0,0,4,1
2401967.0,0,4,1
2402798.0,0,4,1
2403170.0,1,4,1
2404196.0,0,4,1
2405406.0,0,4,1
2406247.0,0,4,1
2407313.0,0,4,1
2408079.0,0,4,1
2409177.0,0,4,1
2409686.0,0,4,1
2410027.0,0,4,1
2411979.0,0,4,1
2412960.0,1,4,1
2413066.0,0,4,1
2413403.0,0,4,1
2414076.0,0,4,1
2414536.0,0,4,1
2415106.0,2,4,1
2416736.0,0,4,1
2417141.0,0,4,1
2418210.0,0,4,1
2419246.0,0,4,1
2420142.0,0,4,1
2421148.0,0,4,1
2422781.0,0,4,1
2423076.0,0,4,1
2424906.0,0,4,1
2426791.0,0,4,1
2428509.0,2,4,1
2430751.0,0,4,1
2431553.0,0,4,1
2432468.0,2,4,1
2432807.0,0,4,1
2433390.0,0,4,1
2434184.0,0,4,1
2434945.0,0,4,1
2437998.0,0,4,1
2439298.0,0,4,1
2440400.0,0,4,1
2443738.0,0,4,1
2444870.0,0,4,1
2447329.0,0,4,1
2448620.0,1,4,1
2452352.0,0,4,1
2452760.0,0,4,1
2453141.0,0,4,1
2455053.0,0,4,1
2455472.0,0,4,1
2456832.0,0,4,1
2458028.0,0,4,1
2459319.0,0,4,1
2459700.0,0,4,1
2461467.0,0,4,1
2462672.0,0,4,1
2463870.0,0,4,1
2464762.0,2,4,1
2468322.0,0,4,1
2469311.0,0,4,1
2470354.0,0,4,1
2473583.0,1,4,1
2473776.0,0,4,1
2474298.0,0,4,1
2474674.0,0,4,1
2474792.0,0,4,1
2476968.0,0,4,1
2477065.0,0,4,1
2478845.0,0,4,1
2479502.0,0,4,1
2482409.0,0,4,1
2484195.0,0,4,1
2484398.0,0,4,1
2486055.0,0,4,1
2486229.0,2,4,1
2486317.0,0,4,1
2486936.0,0,4,1
2487855.0,0,4,1
2491189.0,0,4,1
2491271.0,0,4,1
2492352.0,0,4,1
2492809.0,0,4,1
2494408.0,0,4,1
2495263.0,0,4,1
2496786.0,0,4,1
2497703.0,0,4,1
2497814.0,2,4,1
2498566.0,0,4,1
2499826.0,0,4,1
2501233.0,2,4,1
2503856.0,0,4,1
2505075.0,0,4,1
2506320.0,0,4,1
2506733.0,0,4,1
2508994.0,0,4,1
2509249.0,0,4,1
2509732.0,0,4,1
2512117.0,0,4,1
2512720.0,0,4,1
2513649.0,0,4,1
2515293.0,0,4,1
2515899.0,0,4,1
2516710.0,0,4,1
2519154.0,0,4,1
2520671.0,0,4,1
2521123.0,0,4,1
2521759.0,0,4,1
2523442.0,0,4,1
2525540.0,0,4,1
2525793.0,0,4,1
2527396.0,0,4,1
2528266.0,0,4,1
2528620.0,0,4,1
2528880.0,0,4,1
2529740.0,0,4,1
2530590.0,0,4,1
2530996.0,0,4,1
2532329.0,0,4,1
2533263.0,0,4,1
2536743.0,0,4,1
2536858.0,0,4,1
2537880.0,0,4,1
2538073.0,0,4,1
2539815.0,0,4,1
2540026.0,0,4,1
2540931.0,0,4,1
2542522.0,0,4,1
2544506.0,0,4,1
2544708.0,0,4,1
2545333.0,0,4,1
2545550.0,0,4,1
2547051.0,0,4,1
2548440.0,0,4,1
2549638.0,0,4,1
2551621.0,0,4,1
2554731.0,2,4,1
2555969.0,0,4,1
2558739.0,0,4,1
2559038.0,0,4,1
2560428.0,0,4,1
2561171.0,0,4,1
2561509.0,0,4,1
2563013.0,0,4,1
2563527.0,0,4,1
2564088.0,0,4,1
2564723.0,0,4,1
2565098.0,0,4,1
2565367.0,0,4,1
2565651.0,0,4,1
2566234.0,0,4,1
2567619.0,2,4,1
2567956.0,0,4,1
2568532.0,0,4,1
2570451.0,2,4,1
2570725.0,0,4,1
2571045.0,0,4,1
2571824.0,0,4,1
2575504.0,0,4,1
2575750.0,0,4,1
2576983.0,1,4,1
2577322.0,0,4,1
2577981.0,0,4,1
2579605.0,0,4,1
2580606.0,0,4,1
2580940.0,0,4,1
2583105.0,0,4,1
2583263.0,0,4,1
2583557.0,0,4,1
2583686.0,0,4,1
2583963.0,0,4,1
2584598.0,0,4,1
2584706.0,1,4,1
2585669.0,0,4,1
2585955.0,0,4,1
2586944.0,0,4,1
2587644.0,0,4,1
2588025.0,0,4,1
2589661.0,0,4,1
2590007.0,0,4,1
2591200.0,0,4,1
2592546.0,0,4,1
2592668.0,0,4,1
2594262.0,0,4,1
2594628.0,0,4,1
2595081.0,0,4,1
2595473.0,0,4,1
2596959.0,0,4,1
2597531.0,0,4,1
2598963.0,0,4,1
2599750.0,0,4,1
2600956.0,0,4,1
2601791.0,0,4,1
2603256.0,0,4,1
2603723.0,0,4,1
2604349.0,1,4,1
2606930.0,0,4,1
2607883.0,0,4,1
2611498.0,0,4,1
2612085.0,0,4,1
2612700.0,0,4,1
2613239.0,0,4,1
2616397.0,0,4,1
2616854.0,0,4,1
2618860.0,0,4,1
2620538.0,0,4,1
2620991.0,0,4,1
2622339.0,0,4,1
2623907.0,0,4,1
2624214.0,0,4,1
2625050.0,0,4,1
2625444.0,0,4,1
2627274.0,0,4,1
2627514.0,0,4,1
2627605.0,0,4,1
2629484.0,0,4,1
2630022.0,0,4,1
2630337.0,0,4,1
2630815.0,0,4,1
2633082.0,0,4,1
2634228.0,0,4,1
2634336.0,0,4,1
2637053.0,0,4,1
2638005.0,0,4,1
2640343.0,0,4,1
2641377.0,0,4,1
2641664.0,0,4,1
2642394.0,0,4,1
2644341.0,0,4,1
2645926.0,0,4,1
2647995.0,0,4,1
2649737.0,0,4,1
2651178.0,0,4,1
2651491.0,0,4,1
2652419.0,0,4,1
2653130.0,0,4,1
2654550.0,0,4,1
2657191.0,0,4,1
2658386.0,0,4,1
2660073.0,0,4,1
2660500.0,1,4,1
2660694.0,0,4,1
2663953.0,0,4,1
2664416.0,2,4,1
2665133.0,0,4,1
2666095.0,2,4,1
2666628.0,1,4,1
2668888.0,0,4,1
2669202.0,0,4,1
2670634.0,0,4,1
2672039.0,0,4,1
2672583.0,0,4,1
2674465.0,0,4,1
2675283.0,0,4,1
2676331.0,0,4,1
2676977.0,0,4,1
2677325.0,0,4,1
2678504.0,0,4,1
2681511.0,0,4,1
2683352.0,2,4,1
2686253.0,0,4,1
2687550.0,0,4,1
2688248.0,0,4,1
2688467.0,0,4,1
2689104.0,0,4,1
2691484.0,0,4,1
2693033.0,0,4,1
2693794.0,0,4,1
2694263.0,0,4,1
2694415.0,0,4,1
2694847.0,0,4,1
2695290.0,0,4,1
2697991.0,2,4,1
2699246.0,0,4,1
2699370.0,0,4,1
2699503.0,0,4,1
2699767.0,0,4,1
2702330.0,0,4,1
2704554.0,0,4,1
2704950.0,0,4,1
2705282.0,0,4,1
2707051.0,0,4,1
2707209.0,0,4,1
2710520.0,0,4,1
2712638.0,0,4,1
2714265.0,0,4,1
2714802.0,0,4,1
2716319.0,1,4,1
2717335.0,0,4,1
2719669.0,0,4,1
2720880.0,1,4,1
2723393.0,0,4,1
2723869.0,0,4,1
2724170.0,0,4,1
2724330.0,0,4,1
2724412.0,0,4,1
2726045.0,0,4,1
2726881.0,0,4,1
2728741.0,0,4,1
2729877.0,0,4,1
2735100.0,0,4,1
2735987.0,0,4,1
2738032.0,2,4,1
2738418.0,0,4,1
2738657.0,0,4,1
2740574.0,0,4,1
2743916.0,2,4,1
2744760.0,0,4,1
2744842.0,0,4,1
2746607.0,0,4,1
2747895.0,0,4,1
2748208.0,0,4,1
2749723.0,0,4,1
2750102.0,0,4,1
2750678.0,1,4,1
2751368.0,0,4,1
2753328.0,0,4,1
2756757.0,0,4,1
2757128.0,0,4,1
2757646.0,0,4,1
2760022.0,0,4,1
2761629.0,0,4,1
2765969.0,0,4,1
2766153.0,0,4,1
2769193.0,0,4,1
2772510.0,0,4,1
2772837.0,0,4,1
2773105.0,0,4,1
2773717.0,1,4,1
2774393.0,0,4,1
2774722.0,0,4,1
2775253.0,0,4,1
2776840.0,1,4,1
2777074.0,0,4,1
2777572.0,0,4,1
2778392.0,0,4,1
2778638.0,0,4,1
2779160.0,0,4,1
2781503.0,0,4,1
2783200.0,0,4,1
2783297.0,0,4,1
2786290.0,0,4,1
2786370.0,0,4,1
2786912.0,0,4,1
2788289.0,0,4,1
2789419.0,0,4,1
2790014.0,0,4,1
2792572.0,0,4,1
2792668.0,0,4,1
2792994.0,0,4,1
2794554.0,0,4,1
2794870.0,0,4,1
2796349.0,0,4,1
2796610.0,0,4,1
2796987.0,0,4,1
2797342.0,0,4,1
2797913.0,0,4,1
2802657.0,0,4,1
2804489.0,0,4,1
2804624.0,0,4,1
2804843.0,0,4,1
2805523.0,0,4,1
2806772.0,0,4,1
2808390.0,0,4,1
2808622.0,2,4,1
2809032.0,0,4,1
2811424.0,0,4,1
2812279.0,0,4,1
2812771.0,0,4,1
2812892.0,0,4,1
2815345.0,0,4,1
2817925.0,0,4,1
2819047.0,0,4,1
2819944.0,0,4,1
2820856.0,0,4,1
2821699.0,0,4,1
2823384.0,0,4,1
2823643.0,0,4,1
2826537.0,0,4,1
2827541.0,0,4,1
2829169.0,0,4,1
2829447.0,0,4,1
2829551.0,0,4,1
2829975.0,0,4,1
2831513.0,0,4,1
2832644.0,0,4,1
2834550.0,2,4,1
2836755.0,0,4,1
2838017.0,0,4,1
2839307.0,0,4,1
2840108.0,0,4,1
2840233.0,0,4,1
2841249.0,0,4,1
2843565.0,0,4,1
2844017.0,0,4,1
2844457.0,0,4,1
2844728.0,0,4,1
2846175.0,0,4,1
2848353.0,0,4,1
2850667.0,0,4,1
2851687.0,0,4,1
2853712.0,0,4,1
2855138.0,0,4,1
2855927.0,0,4,1
